Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,販売可能薬剤師数_男性,販売可能薬剤師数_答えたくない,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,電話番号_数字,時間外の電話番号_数字,住所_正規化,住所_都道府県除く,市区町村_推定,住所_残り,データ時点,データ出典_URL,データファイル_URL
80,北海道,調剤薬局ツルハドラッグ五稜郭店,北海道函館市港町１丁目１ー２,0138626268,1,1,,,月-金:9:30-19:30土:9:30-18:30日:9:30-13:30,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
81,群馬県,イオン薬局高崎駅前店,群馬県高崎市八島町４６－１高崎オーパ１階,0273102312,1,,,,10:00-20:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
82,東京都,薬局トモズ大山店,東京都板橋区大山町３６－１０くじゃくやビル１階,0335305112,2,,,https://shop.tomods.jp/detail/050C/,月-金:9:00-19:00､土:9:00-18:00日:10:00-14:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
83,福井県,なつめ薬局,福井県福井市開発１－２０３,0776548870,,1,,https://natume-p.jp,月･火･水･金:8:30-18:30､木:8:30-12:30､土:8:30-15:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
84,高知県,有限会社朝倉薬局,高知県高知市若草町１６－２２,0888447434,,1,,,月-金:8:30-18:30､土:8:30-15:30,有,0888447434,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
85,福島県,クオール薬局郡山店,福島県郡山市八山田７ー１０７,0249910789,1,1,,https://www.qol-net.co.jp,月･木･土:9:00-22:00､火･水･金･日:9:00-19:00､第1土曜:9:00-19:00､第1日曜:9:00-22:00､第2､3水曜:9:00-22:00,,,他者と十分な距離の確保,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
86,三重県,アイン薬局伊勢ひかり病院店,三重県伊勢市御薗町高向８１０－２１,0596211986,1,,,,月-金:9:00-17:15､土:9:00-12:45,,,個室；衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
87,新潟県,ボンド薬局まつはま,新潟県新潟市北区西名目所５５０９－１,0252585510,1,,,,月-金:8時30分-19時30分､土:8時30分-17時､日曜祝日休み,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
88,鳥取県,イオン薬局鳥取北店,鳥取県鳥取市晩稲３４８番地,0857383305,,1,,,月-日:9:00-22:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
89,岡山県,ノゾミ薬局東畦店,岡山県岡山市南区東畦岡山市南区東畦８０－１０,0862819001,,1,,,月･火･水･金︰9:00-18:00､木･土︰9:00-12:00,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
90,福島県,保原薬局本店,福島県伊達市保原町字城ノ内５７ー１,0245752109,2,2,,https://fukushima-ms.com/,月-土:8:30-18:00,有,0245752109,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
91,福島県,洋向台薬局,福島県いわき市洋向台５丁目２－８,0246555515,1,,,https://www.e-classa.net/youkoudai-y,月-金:8:30-18:00､土:8:30-12:30,,,個室,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
92,石川県,松村みらい薬局,石川県金沢市松村４ー３０７,0762551222,,2,,,月-金:9:00-18:00土:9:00-13:00,有,0762551222,個室；衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
93,徳島県,ひかり薬局山城店,徳島県徳島市山城町西浜傍示１７３番地１３,0886777575,,1,,http://shikoku-ms.com/,月･火･木･金:9:00-18:00､水:9:00-17:00､土:9:00-13:00,有,07053543309,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
94,東京都,薬局アップルファーマシー,東京都北区赤羽西一丁目３０番２号メゾン・エビハラ２階,0359932627,1,,,https://www.kraft-net.co.jp/sakura/store/4019/,月-金:9:00-18:30､土:9:00-13:00,,,衝立；他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
95,秋田県,調剤薬局ツルハドラッグ秋田広面北店,秋田県秋田市広面字蓮沼９４－１,0188843255,,1,,,月-日09:00-18:00,,,衝立；他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
96,島根県,大社だんだん薬局,島根県出雲市大社町杵築南１３５３－３,0853538123,1,,,https://ichigo-group.jp/publics/index/35/,月-水･金:9:00-18:30､木:9:00-17:00､土:9:00-13:30,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
97,徳島県,サザン調剤薬局金磯,徳島県小松島市金磯町９ー７３,0885349271,2,,,https://www.sazan-chouzai.com/,月-金:9:00-18:00､土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
98,秋田県,調剤薬局ツルハドラッグ男鹿店,秋田県男鹿市脇本脇本字石館１６,0185222060,4,1,,,月-金:9:00-18:00(第2､4木曜:9:00-19:30)､土:9:00-14:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
99,新潟県,トリム薬局新井店,新潟県妙高市田町２－３－２１,0255724193,,1,,https://www.pharmarise.com/company/store/store.php?store_id=502,月-金:8:30-17:30､土:8:30-12:30,有,0255724193,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
100,東京都,さくら薬局品川池田山店,東京都品川区東五反田四丁目１１番１号池田山マンション１Ｆ,0364237700,1,,,https://www.kraft-net.co.jp/sakura/store/3635/,月-金:9:00-18:00､土:9:00-13:00,有,0364237700,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
101,秋田県,調剤薬局ツルハドラッグ大潟村店,秋田県南秋田郡大潟村字中央１ー５,0185453172,1,1,,https://shop.tsuruha-g.com/1633,月-金:9:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
102,群馬県,かしのき薬局,群馬県高崎市町屋町字前田６２７番５,0273880211,1,,,https://www.kraft-net.co.jp/sakura/store/3896/,月､水､金:8:30-18:00､火､木､土:8:30-12:30,有,0273880211,個室；衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
103,静岡県,弘済堂薬局,静岡県浜松市浜名区上島４５９－１,0535831236,,1,,,月-金:8:30-18:30､土:8:30-12:30,有,0535831236,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
104,石川県,沖町ファーマライズ薬局,石川県金沢市沖町ニ３３,0762532796,1,,,,月-金:8:45-17:00､土:14:00-18:00,有,0762532796,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
105,宮城県,調剤薬局ツルハドラッグ石巻大街道店,宮城県石巻市大街道北３丁目１番７号,0225988133,1,1,,https://shop.tsuruha-g.com/3492,月-金:9:30-18:30､土:9:30-13:30,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
106,大阪府,ウエルシア薬局堺砂道店,大阪府堺市堺区砂道町２ー１ー９,0722385033,,2,,,月-土9:00-19:00祝日9:00-13:00.14:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
107,宮城県,調剤薬局ツルハドラッグ大和吉岡店,宮城県黒川郡大和町吉岡まほろば１丁目４－７,0223452268,,1,,https://www.tsuruha.co.jp/,月-金:9:00-13:0014:30-18:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
108,長野県,長野若里さくら薬局,長野県長野市若里六丁目１番６号,0262234771,1,,,https://www.kraft-net.co.jp/sakura/store/3345/,月-金:8:30-18:00､土:9:00-13:00,有,0262234771,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
109,広島県,つくし薬局,広島県山県郡安芸太田町３４８５－１１,0826250120,1,,,,月火水金8:30-17:30木8:30-16:30土8:30-12:00,,,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
110,宮城県,はらのまち調剤薬局,宮城県仙台市宮城野区原町一丁目３－２７１階,0223520901,,1,,,月､火､木､金:9:00-18:30､土:9:00-17:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
111,新潟県,トリム薬局新発田店,新潟県新発田市本町１－１４－２,0254213485,,1,,,月-金:9:00-18:00､土:8:45-11:45,有,0254213485,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
112,東京都,コジマ調剤薬局師岡店,東京都青梅市師岡町３－１９－３,0428248241,,1,,,月-金:9:00-19:00､土:9:00-13:00,有,08094044528,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
113,福島県,有限会社けんこう薬局,福島県伊達郡川俣町大字鶴沢字京田３８－１,0245655330,,1,,,月-金:8:30-17:30､土:8:30-14:00,有,08047264527,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
114,宮城県,ツルハドラッグイオンタウン矢本調剤薬局,宮城県東松島市小松字谷地２０８他,0225821268,4,2,,,月～水：9:00-18:00、土：9:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
115,滋賀県,さくら薬局長浜宮前店,滋賀県長浜市宮前町６－１７,0749681055,1,,,,月-金:9:00-18:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
116,群馬県,いずみ薬局高崎店,群馬県高崎市島野町１４２３,0273501567,1,,,,月-水､金:9:00-18:30､木:9:00-18:00､土:9:00-16:30,有,0273501567,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
117,北海道,調剤薬局ツルハドラッグ旭川大町3条店,北海道旭川市大町３条５丁目２３９７－１８,0166466268,,1,,https://shop.tsuruha-g.com/1179,月～金：9:00-18:00、土～日：9:00-13:00,,,衝立;他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
118,秋田県,調剤薬局ツルハドラッグ能代北店,秋田県能代市落合字上前田１６１,0185899268,,1,,https://shop.tsuruha-g.com/1392,"月-金:9:00-13:30,14:30-18:00土日祝休み",,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
119,東京都,サラダ薬局東なかのぶ店,東京都品川区東中延二丁目６番１号,0354987393,1,,,https://www.kraft-net.co.jp/sakura/store/4141/,月火木金:8:45-19:00､水:8:45-16:45､土:8:45-13:00,有,0354987393,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
121,宮城県,吉岡調剤薬局,宮城県黒川郡大和町吉岡字館下４５ー３,0227257117,1,1,,,月-金:08:30-18:00､水:08:30-16:30､土:08:30-17:00,有,09058467877,個室；衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
122,石川県,イオン薬局野々市南店,石川県野ー市市上林４丁目７４７番地,0762463865,2,1,,https://www.aeonretail.jp/syohousen/,10:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
123,北海道,調剤薬局ツルハドラッグ函館湯川西店,北海道函館市湯川町１丁目２４番１６号,0138866788,,1,,https://shop.tsuruha-g.com/1554c,月-金:9:30-13:30､14:30-18:30､土:9:30-13:30,,,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
124,福島県,オレンジ薬局湯本南店,福島県いわき市常磐西郷町岩崎２８ー１０,0246721050,2,3,,https://networktyouzai.com/,月-金:8:30-18:00､土:8:30-17:00,有,0246721050,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
125,兵庫県,アソシエ薬局,兵庫県西宮市甲子園七番町１９ー１３,0798414193,2,,,,月水金8:30-19:15火木8:30-16:30土8:30-12:30,有,0798414193,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
126,沖縄県,ふく薬局とみとん店,沖縄県豊見城市豊崎１ー４１１豊崎ライフスタイルセンターＴＯＭＩＴＯＮ,0988517764,2,1,,https://www.fukuyakuhin.co.jp/,月-金:9:00-13:30､14:30-18:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
127,鳥取県,イオン薬局日吉津店,鳥取県西伯郡日吉津村日吉津１１６０－１,0859370571,1,,,,月-日:9:00-22:00,有,07064459361,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
128,東京都,ココカラファイン薬局神保町店,東京都千代田区神田神保町２ー９,0335560574,2,2,,,月-金:9:00-19:30､土:10:00-14:00,有,07031388747,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
129,和歌山県,調剤薬局ツルハドラッグ紀三井寺店,和歌山県和歌山市紀三井寺６５３番地,0734418270,2,1,,https://www.tsuruha.co.jp/,月-金:9:00-19:00､土:9:00-14:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
130,東京都,調剤薬局ツルハドラッグフレスポ若葉台店,東京都稲城市若葉台２ー４ー２,0423508268,1,1,,,月-金:9:00-19:00､土:9:00-18:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
131,沖縄県,ふく薬局まかび店,沖縄県那覇市真嘉比２ー２９ー２０,0988822936,3,1,,,月-土:9:00-18:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
132,福島県,なの花薬局北ノ林店,福島県郡山市大槻町字北ノ林２７番１３の１,0249548153,,1,,http://www.nanohana-ph.jp,月･火･水･金:9:00-18:00､木:8:30-16:30､土:9:00-12:00,有,0249548153,衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
133,宮城県,アイン薬局米山店,宮城県登米市米山町西野字西野前２０１－３,0220237508,1,,,,月火木金9:00-17:15水9:00-17:00土9:00-13:00,有,0220237508,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
134,石川県,堅田みらい薬局,石川県金沢市堅田町丙１９番７号,0762816800,,1,,https://mirai-pharmacy.com,月-金:9:00-18:30､土:9:00-13:30,有,0762816800,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
135,新潟県,ふたば薬局,新潟県新発田市豊町２－９－２８,0254229555,,1,,,月火木金:9時-18時､水土:9時-13時,有,0254229555,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
136,宮城県,アイン薬局名取増田店,宮城県名取市増田字柳田２１０－１,0223845712,,1,,,月.火.木.金:9:00-18:00､水:9:00-17:00､土:9:00-13:00,有,0223845712,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
137,広島県,イオン薬局みゆき店,広島県広島市南区宇品御幸一丁目９番１２号,0825005831,1,,,,平日;9:00-21:00､土日祝;9:00-19:00,有,0822551263,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
138,福島県,いずみざき薬局,福島県泉崎村大字泉崎字山ヶ入６９－６,0248541840,1,,,http://www.izumizaki-tsyakuhin.com/,月-金:9:00-18:00､土:9:00-17:00,有,0248541840,個室；衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
139,鳥取県,イオン薬局鳥取店,鳥取県鳥取市天神町１番地外,0857213029,,1,,,9:00-21:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
